timestamp,laser,force,pressure,cycle_state,step_index,trajectory_name
2026-09-22T14:45:56.761+01:00,41.4,1.55,26.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:56.861+01:00,42.6,1.3,24.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:56.961+01:00,37.8,1.54,23.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.061+01:00,40.1,1.96,25.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.162+01:00,40.0,1.92,22.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.262+01:00,38.2,1.67,23.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.361+01:00,37.8,1.1,29.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.461+01:00,40.4,1.43,24.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.561+01:00,38.3,1.56,26.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.661+01:00,40.6,1.81,23.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.761+01:00,39.9,1.13,21.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.861+01:00,37.0,1.37,27.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:57.961+01:00,40.6,1.85,20.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.061+01:00,39.7,1.73,24.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.161+01:00,42.4,1.19,25.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.261+01:00,38.2,1.17,24.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.361+01:00,40.7,1.88,21.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.461+01:00,40.0,1.27,20.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.562+01:00,39.2,1.64,23.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.661+01:00,38.2,1.94,25.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.761+01:00,40.6,1.84,23.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.861+01:00,41.8,1.81,29.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:58.962+01:00,41.8,1.77,27.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.062+01:00,41.8,1.94,29.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.162+01:00,42.1,1.04,23.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.261+01:00,42.4,1.11,29.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.362+01:00,37.5,1.64,23.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.461+01:00,38.5,1.13,20.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.561+01:00,38.7,1.96,20.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.662+01:00,38.4,1.72,25.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.762+01:00,38.2,1.67,21.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.862+01:00,37.7,1.26,29.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:45:59.962+01:00,42.4,1.26,23.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.061+01:00,38.1,1.56,24.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.161+01:00,41.6,1.0,20.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.261+01:00,42.5,1.98,21.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.361+01:00,42.5,1.38,21.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.462+01:00,40.3,1.67,26.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.561+01:00,42.5,1.01,22.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.662+01:00,42.3,1.51,22.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.761+01:00,42.1,1.64,21.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.861+01:00,40.2,1.02,28.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:00.961+01:00,38.1,1.48,26.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.061+01:00,39.0,1.36,25.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.162+01:00,39.6,1.65,29.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.261+01:00,42.2,1.15,25.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.361+01:00,41.1,1.04,24.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.461+01:00,41.8,1.89,27.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.561+01:00,37.7,1.96,23.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.661+01:00,42.8,1.3,29.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.761+01:00,42.3,1.69,28.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.862+01:00,39.0,1.61,29.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:01.961+01:00,40.7,1.11,20.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.062+01:00,41.6,1.27,20.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.161+01:00,39.3,1.5,25.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.261+01:00,39.7,1.94,25.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.361+01:00,42.9,1.85,28.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.461+01:00,41.4,1.29,22.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.562+01:00,38.5,1.69,28.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.662+01:00,39.8,1.76,20.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.761+01:00,38.1,1.39,22.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.862+01:00,40.6,1.13,21.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:02.962+01:00,40.0,1.96,27.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.061+01:00,40.0,1.44,21.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.161+01:00,40.5,1.72,21.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.261+01:00,39.3,1.06,23.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.361+01:00,39.3,1.41,29.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.462+01:00,37.7,1.57,20.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.561+01:00,39.9,1.97,22.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.661+01:00,37.5,1.72,22.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.762+01:00,40.3,1.0,21.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.861+01:00,40.9,1.05,25.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:03.961+01:00,41.6,1.21,20.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.062+01:00,40.2,1.72,28.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.161+01:00,38.2,1.2,23.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.261+01:00,39.7,1.16,29.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.362+01:00,38.4,1.82,27.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.461+01:00,41.1,1.49,28.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.561+01:00,41.2,1.38,24.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.661+01:00,37.2,1.47,23.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.761+01:00,37.4,1.28,27.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.861+01:00,37.2,1.77,26.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:04.961+01:00,38.6,1.72,28.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.061+01:00,42.7,1.96,28.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.161+01:00,38.8,1.95,27.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.261+01:00,40.7,1.14,29.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.362+01:00,42.6,1.67,20.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.462+01:00,42.2,1.27,26.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.562+01:00,42.7,1.97,28.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.662+01:00,37.3,1.56,27.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.761+01:00,39.8,1.23,24.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.861+01:00,42.1,1.51,28.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:05.961+01:00,41.1,1.33,25.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.062+01:00,39.8,1.66,22.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.162+01:00,40.2,1.41,28.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.261+01:00,42.3,1.81,27.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.361+01:00,42.4,1.86,21.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.462+01:00,38.9,1.2,23.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.561+01:00,39.3,1.08,28.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.661+01:00,37.4,1.89,29.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.762+01:00,40.3,1.62,21.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.862+01:00,38.9,1.95,24.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:06.961+01:00,38.5,1.9,23.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.062+01:00,39.3,1.19,26.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.161+01:00,40.7,1.58,26.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.261+01:00,42.9,1.74,27.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.361+01:00,39.4,1.74,21.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.462+01:00,41.0,1.81,22.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.562+01:00,40.6,1.99,26.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.661+01:00,41.8,1.13,28.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.762+01:00,41.0,1.42,24.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.861+01:00,40.8,1.47,24.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:07.961+01:00,38.2,1.41,27.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.062+01:00,42.6,1.1,25.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.162+01:00,38.8,1.22,20.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.261+01:00,39.6,1.52,29.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.361+01:00,37.5,1.44,24.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.461+01:00,42.7,1.84,21.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.562+01:00,37.8,1.14,29.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.661+01:00,39.0,1.4,29.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.762+01:00,40.0,1.1,22.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.862+01:00,37.3,1.73,28.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:08.961+01:00,42.1,1.12,24.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.061+01:00,41.4,1.69,22.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.161+01:00,39.3,1.39,29.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.261+01:00,42.8,1.04,26.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.361+01:00,39.7,1.2,21.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.462+01:00,37.1,1.81,27.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.562+01:00,38.3,1.25,22.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.662+01:00,41.4,1.77,27.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.762+01:00,39.1,1.4,28.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.861+01:00,38.0,1.54,22.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:09.961+01:00,39.1,1.54,22.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.062+01:00,37.8,1.84,27.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.161+01:00,42.1,1.38,27.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.261+01:00,38.9,1.51,23.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.362+01:00,38.9,1.2,25.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.461+01:00,40.9,1.07,29.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.562+01:00,41.5,1.98,21.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.662+01:00,38.0,1.01,24.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.761+01:00,38.6,1.31,24.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.861+01:00,42.5,1.7,27.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:10.961+01:00,41.1,1.87,25.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.062+01:00,41.4,1.73,22.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.162+01:00,37.4,1.97,27.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.262+01:00,38.7,1.18,27.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.362+01:00,41.1,1.65,21.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.461+01:00,42.6,1.06,26.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.562+01:00,41.2,1.95,21.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.662+01:00,37.2,1.19,27.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.761+01:00,38.7,1.77,20.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.861+01:00,37.5,1.87,23.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:11.962+01:00,41.9,1.3,23.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.061+01:00,38.8,1.77,29.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.162+01:00,41.2,1.12,22.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.261+01:00,37.6,1.33,23.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.361+01:00,37.6,1.82,29.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.462+01:00,40.4,1.09,26.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.561+01:00,39.6,1.05,21.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.661+01:00,42.2,1.97,21.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.761+01:00,42.8,1.88,23.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.861+01:00,41.5,1.88,29.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:12.962+01:00,42.8,1.28,23.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.062+01:00,39.4,1.48,23.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.161+01:00,39.0,1.42,25.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.261+01:00,40.2,1.55,23.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.361+01:00,37.0,1.48,23.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.461+01:00,40.3,1.4,20.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.562+01:00,37.4,1.96,27.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.662+01:00,37.5,1.46,25.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.761+01:00,37.0,1.56,27.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.861+01:00,39.2,1.55,23.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:13.961+01:00,37.5,1.59,20.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.061+01:00,42.3,1.85,26.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.162+01:00,37.4,1.59,28.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.262+01:00,42.8,1.95,29.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.362+01:00,42.0,1.35,29.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.461+01:00,37.9,1.76,25.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.561+01:00,38.1,1.83,24.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.662+01:00,38.6,1.47,24.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.761+01:00,38.5,1.02,24.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.861+01:00,41.6,1.34,27.6,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:14.961+01:00,42.6,1.97,23.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.062+01:00,37.6,1.87,22.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.161+01:00,37.9,1.81,24.8,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.261+01:00,42.4,1.98,25.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.361+01:00,39.3,1.26,20.7,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.461+01:00,42.1,1.73,26.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.562+01:00,39.9,1.85,28.4,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.661+01:00,39.7,1.08,29.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.761+01:00,42.4,1.5,20.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.862+01:00,40.3,1.65,24.3,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:15.962+01:00,40.8,1.89,22.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:16.061+01:00,37.3,1.96,26.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:16.161+01:00,42.9,1.39,22.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:16.262+01:00,39.0,1.58,25.1,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:16.361+01:00,39.7,1.17,23.9,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:16.462+01:00,38.3,1.54,28.2,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:16.561+01:00,41.3,1.92,20.5,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:16.662+01:00,41.7,1.97,24.0,RUNNING,2,EdgeCase2_TO_EdgeCase
2026-09-22T14:46:16.761+01:00,39.9,1.27,23.8,RUNNING,2,EdgeCase2_TO_EdgeCase
